LAT,LON,YEAR,MO,DY,Date,dew_point,T2M_MAX,T2M_MIN,WS50M_MIN,WS50M_MAX,avg_temp,relative_humidity,avg_wind_speed
33.95001,151.17001,2018,10,16,16-10-2018,21.5,25.1,23.7,3.1,8.9,24.4,85.4,6
33.95001,151.17001,2018,10,17,17-10-2018,24,26.8,25.4,4.5,13.8,26.1,88,9.2
33.95001,151.17001,2018,10,18,18-10-2018,23.3,26.7,25.7,2.2,11.2,26.2,84.3,6.7
33.95001,151.17001,2018,10,19,19-10-2018,23.6,26.6,25.5,2.2,11.6,26,85.8,6.9
33.95001,151.17001,2018,10,20,20-10-2018,21.8,26.1,23.2,0.8,9.2,24.7,85.5,5
33.95001,151.17001,2018,10,21,21-10-2018,21.1,25.1,23.8,3.1,6.4,24.4,80,4.7
33.95001,151.17001,2018,10,22,22-10-2018,18.8,23.7,22.4,7.6,13.5,23,76.2,10.6
33.95001,151.17001,2018,10,23,23-10-2018,16.7,22.9,22.1,8.9,10.8,22.5,69.7,9.8
33.95001,151.17001,2018,10,24,24-10-2018,20.8,25.2,21.9,6.2,12.9,23.5,83.8,9.5
33.95001,151.17001,2018,10,25,25-10-2018,20.5,25.2,23.3,5.1,7.6,24.3,80.3,6.3
33.95001,151.17001,2018,10,26,26-10-2018,19,23.5,22.5,5.7,9.5,23,77.1,7.6
33.95001,151.17001,2018,10,27,27-10-2018,18,24.8,22.2,4,11,23.5,69.7,7.5
33.95001,151.17001,2018,10,28,28-10-2018,21.9,25.2,23.8,7,11.3,24.5,84,9.2
33.95001,151.17001,2018,10,29,29-10-2018,21.7,25.1,23.1,3.6,8.8,24.1,85.7,6.2
33.95001,151.17001,2018,10,30,30-10-2018,21.2,24.2,23.1,1.5,8.9,23.6,86.9,5.2
33.95001,151.17001,2018,10,31,31-10-2018,18.3,24.3,23.4,8.8,13.5,23.8,69.7,11.1
33.95001,151.17001,2018,11,1,01-11-2018,16.4,23,20.3,7.8,12.6,21.7,74,10.2
33.95001,151.17001,2018,11,2,02-11-2018,14.6,20.7,19.8,8.4,12.7,20.3,69.1,10.5
33.95001,151.17001,2018,11,3,03-11-2018,13.7,21.9,20.6,4.9,8.3,21.3,62.1,6.6
33.95001,151.17001,2018,11,4,04-11-2018,15.7,22.7,21.9,5.8,7.8,22.3,65,6.8
33.95001,151.17001,2018,11,5,05-11-2018,18.5,23.6,22.6,6.9,10.8,23.1,75.8,8.9
33.95001,151.17001,2018,11,6,06-11-2018,19.5,23.7,22.8,4.7,10.5,23.3,78.8,7.6
33.95001,151.17001,2018,11,7,07-11-2018,19,23.9,23.3,0.9,4.4,23.6,74.5,2.6
33.95001,151.17001,2018,11,8,08-11-2018,19.8,23.2,22.4,2.7,8.1,22.8,83.4,5.4
33.95001,151.17001,2018,11,9,09-11-2018,19.7,22.8,22.3,8.6,11.3,22.5,83.6,10
33.95001,151.17001,2018,11,10,10-11-2018,19.3,23.3,22.5,6.7,9.7,22.9,79.6,8.2
33.95001,151.17001,2018,11,11,11-11-2018,18.4,23.1,20.7,7.3,10.2,21.9,78.6,8.7
33.95001,151.17001,2018,11,12,12-11-2018,13.9,20.7,19.9,2.8,9.2,20.3,66.7,6
33.95001,151.17001,2018,11,13,13-11-2018,18.7,23.6,20.9,3.5,12.4,22.2,79,7.9
33.95001,151.17001,2018,11,14,14-11-2018,19,23.5,19.7,5,13.9,21.6,81.9,9.4
33.95001,151.17001,2018,11,15,15-11-2018,13.8,19.5,19.1,5.9,12.8,19.3,69.8,9.3
33.95001,151.17001,2018,11,16,16-11-2018,12.6,19.9,18.9,5.5,7.3,19.4,65.3,6.4
33.95001,151.17001,2018,11,17,17-11-2018,14.6,22.4,20,6.4,9.2,21.2,64.5,7.8
33.95001,151.17001,2018,11,18,18-11-2018,17,22.2,20,2.6,9,21.1,78.6,5.8
33.95001,151.17001,2018,11,19,19-11-2018,17.7,21.8,20.6,1.2,9.6,21.2,79.8,5.4
33.95001,151.17001,2018,11,20,20-11-2018,18,22.4,19.4,5.2,11.9,20.9,84.4,8.6
33.95001,151.17001,2018,11,21,21-11-2018,12.8,19.7,17.7,3.4,12.4,18.7,70.2,7.9
33.95001,151.17001,2018,11,22,22-11-2018,15.7,22.9,17.7,3.2,19.4,20.3,74.4,11.3
33.95001,151.17001,2018,11,23,23-11-2018,16.1,22.7,17.5,9,15.8,20.1,79.1,12.4
33.95001,151.17001,2018,11,24,24-11-2018,11.1,17.4,16.6,4.7,9.9,17,68.4,7.3
33.95001,151.17001,2018,11,25,25-11-2018,13.3,18.8,16.9,5.5,8,17.9,75.6,6.8
33.95001,151.17001,2018,11,26,26-11-2018,15,21.2,17.8,2.9,13.8,19.5,72.3,8.4
33.95001,151.17001,2018,11,27,27-11-2018,11.9,17.4,16.7,4.3,12.5,17.1,71.7,8.4
33.95001,151.17001,2018,11,28,28-11-2018,14.2,19.9,17.3,3.9,9.3,18.6,73.7,6.6
33.95001,151.17001,2018,11,29,29-11-2018,17.4,22.4,17.2,9,21.6,19.8,85.3,15.3
33.95001,151.17001,2018,11,30,30-11-2018,11.3,17.1,16.1,2.1,11,16.6,70.4,6.5
33.95001,151.17001,2018,12,1,01-12-2018,12.5,21,16.7,1.9,17.2,18.8,68.8,9.6
33.95001,151.17001,2018,12,2,02-12-2018,11,19.3,15.3,4,16.9,17.3,71.1,10.4
33.95001,151.17001,2018,12,3,03-12-2018,8.8,18.6,15.3,0.9,3.9,16.9,59.5,2.4
33.95001,151.17001,2018,12,4,04-12-2018,14.6,20.3,18.6,4.1,11.1,19.5,72.3,7.6
33.95001,151.17001,2018,12,5,05-12-2018,18.2,21.8,20.4,7.5,13.9,21.1,82.3,10.7
33.95001,151.17001,2018,12,6,06-12-2018,17.3,21.6,18.4,6,10.9,20,86.7,8.4
33.95001,151.17001,2018,12,7,07-12-2018,20.3,21.9,21.5,11.4,14.1,21.7,91.9,12.8
33.95001,151.17001,2018,12,8,08-12-2018,18.1,21.5,19.8,5.9,13.3,20.7,87.1,9.6
33.95001,151.17001,2018,12,9,09-12-2018,14.2,21.1,15.2,11.4,17.5,18.1,73.3,14.4
33.95001,151.17001,2018,12,10,10-12-2018,10.2,15.7,14.3,6,10.8,15,73,8.4
33.95001,151.17001,2018,12,11,11-12-2018,11.3,16.7,15.2,5.6,6.8,16,75.6,6.2
33.95001,151.17001,2018,12,12,12-12-2018,16.9,21.9,16.9,6.1,22.2,19.4,83.6,14.1
33.95001,151.17001,2018,12,13,13-12-2018,13.3,22.8,15.1,6.1,27.1,19,78.4,16.6
33.95001,151.17001,2018,12,14,14-12-2018,11.5,19.3,14.7,1.9,15.1,17,72.1,8.5
33.95001,151.17001,2018,12,15,15-12-2018,9.6,15.3,14.3,10.5,15.3,14.8,72.2,12.9
33.95001,151.17001,2018,12,16,16-12-2018,9.1,15.4,14.2,3.2,10.2,14.8,68,6.7
33.95001,151.17001,2018,12,17,17-12-2018,13.1,21.1,15.6,3.1,22.9,18.3,70.3,13
33.95001,151.17001,2018,12,18,18-12-2018,15.1,21.7,16.6,9.6,22.6,19.2,76.1,16.1
33.95001,151.17001,2018,12,19,19-12-2018,11.3,18.5,16.3,6,14.2,17.4,67.5,10.1
33.95001,151.17001,2018,12,20,20-12-2018,11.8,19.2,17,10.2,19.4,18.1,65.5,14.8
33.95001,151.17001,2018,12,21,21-12-2018,11.2,16.7,15.4,8.6,13.6,16.1,72.8,11.1
33.95001,151.17001,2018,12,22,22-12-2018,10.8,18.2,15.3,5.2,12.7,16.7,69.8,9
33.95001,151.17001,2018,12,23,23-12-2018,14.4,18.3,16,7.2,12.1,17.2,84.3,9.7
33.95001,151.17001,2018,12,24,24-12-2018,14.7,20.1,14.7,4.4,18.2,17.4,80.7,11.3
33.95001,151.17001,2018,12,25,25-12-2018,9.7,15.1,14.5,5.4,11.3,14.8,71.4,8.3
33.95001,151.17001,2018,12,26,26-12-2018,10.4,18.7,14.9,1.9,11.4,16.8,68.4,6.7
33.95001,151.17001,2018,12,27,27-12-2018,15.6,19.7,16.4,7.3,13.7,18.1,83.6,10.5
33.95001,151.17001,2018,12,28,28-12-2018,10.8,18.8,13.1,9.6,25.6,16,75.9,17.6
33.95001,151.17001,2018,12,29,29-12-2018,9,13.1,12.6,11.4,17.2,12.8,76.9,14.3
33.95001,151.17001,2018,12,30,30-12-2018,8.2,13.3,12,14.2,18.3,12.7,74.7,16.3
33.95001,151.17001,2018,12,31,31-12-2018,8.1,13.8,12.1,10.6,18.3,12.9,71.9,14.4
33.95001,151.17001,2019,1,1,01-01-2019,9,15,13.7,7,11.9,14.4,69.8,9.5
33.95001,151.17001,2019,1,2,02-01-2019,11.3,17.5,13.8,5.4,15.1,15.7,74.9,10.3
33.95001,151.17001,2019,1,3,03-01-2019,9.6,15,12.9,8.6,10.9,14,76,9.8
33.95001,151.17001,2019,1,4,04-01-2019,8.8,13.3,13,6,11.7,13.1,74.8,8.8
33.95001,151.17001,2019,1,5,05-01-2019,9.9,17.2,13.2,5,20.6,15.2,68.8,12.8
33.95001,151.17001,2019,1,6,06-01-2019,9.8,17.1,12.2,7.1,17.2,14.6,77.6,12.2
33.95001,151.17001,2019,1,7,07-01-2019,8.5,14.5,12.1,6.8,11.5,13.3,71.6,9.1
33.95001,151.17001,2019,1,8,08-01-2019,8.7,15.7,13.5,3.9,10.5,14.6,71,7.2
33.95001,151.17001,2019,1,9,09-01-2019,10.1,17.3,10.6,11.3,23.9,14,74.5,17.6
33.95001,151.17001,2019,1,10,10-01-2019,7.8,15.8,11.3,8.5,16.3,13.5,69.7,12.4
33.95001,151.17001,2019,1,11,11-01-2019,9.9,16.5,11.4,12.6,19.4,14,72.1,16
33.95001,151.17001,2019,1,12,12-01-2019,7.5,12.9,11.2,9.7,14.8,12,73.9,12.3
33.95001,151.17001,2019,1,13,13-01-2019,8.8,12.8,11.6,5.6,9.5,12.2,78.9,7.6
33.95001,151.17001,2019,1,14,14-01-2019,7.9,13,12,6.3,7.6,12.5,73.2,6.9
33.95001,151.17001,2019,1,15,15-01-2019,7.7,15,12.5,5,6.7,13.7,68.4,5.8
33.95001,151.17001,2019,1,16,16-01-2019,11.3,17.8,14.6,6.7,20,16.2,70.7,13.4
33.95001,151.17001,2019,1,17,17-01-2019,10.1,16.8,13.1,3.3,13,15,77.1,8.2
33.95001,151.17001,2019,1,18,18-01-2019,8.8,17.1,11.2,14.1,18.7,14.2,72.2,16.4
33.95001,151.17001,2019,1,19,19-01-2019,7,12.2,11.5,13.5,17.3,11.8,72.2,15.4
33.95001,151.17001,2019,1,20,20-01-2019,9.5,17.3,12.3,8.4,20.5,14.8,73.6,14.4
33.95001,151.17001,2019,1,21,21-01-2019,11,17.9,11.9,13.1,23.4,14.9,77,18.3
33.95001,151.17001,2019,1,22,22-01-2019,9.1,15.3,12,7,15.5,13.6,75,11.3
33.95001,151.17001,2019,1,23,23-01-2019,7.5,13,12,2.7,11.3,12.5,71.2,7
33.95001,151.17001,2019,1,24,24-01-2019,9.9,17.2,12.2,3.7,18.7,14.7,71.8,11.2
33.95001,151.17001,2019,1,25,25-01-2019,6.8,12.2,11.6,9,17.4,11.9,70.6,13.2
33.95001,151.17001,2019,1,26,26-01-2019,10.2,17.1,11.9,5.1,20.8,14.5,74.8,12.9
33.95001,151.17001,2019,1,27,27-01-2019,8.1,15.8,10.7,16,24.5,13.2,74.8,20.3
33.95001,151.17001,2019,1,28,28-01-2019,7.1,12.7,10.9,4.4,15.7,11.8,72.3,10.1
33.95001,151.17001,2019,1,29,29-01-2019,8.7,16.2,11,5.1,22.8,13.6,71.4,14
33.95001,151.17001,2019,1,30,30-01-2019,6.8,11.7,10.5,10.3,23.6,11.1,74.8,17
33.95001,151.17001,2019,1,31,31-01-2019,8.8,17,11.8,5.2,20.9,14.4,69.5,13
33.95001,151.17001,2019,2,1,01-02-2019,10.2,18.2,11.7,13.5,29.5,14.9,75.3,21.5
33.95001,151.17001,2019,2,2,02-02-2019,7.7,14.3,11.7,12.3,18.2,13,70.3,15.3
33.95001,151.17001,2019,2,3,03-02-2019,8,14.7,13.4,3.2,16.8,14,68.3,10
33.95001,151.17001,2019,2,4,04-02-2019,12.4,17.3,15.2,5.8,19.4,16.3,74.2,12.6
33.95001,151.17001,2019,2,5,05-02-2019,8.5,15.5,11.1,7.6,11,13.3,73.6,9.3
33.95001,151.17001,2019,2,6,06-02-2019,9.6,16.2,11,5.8,18.2,13.6,81.8,12
33.95001,151.17001,2019,2,7,07-02-2019,13.1,18.1,15.2,4,19.4,16.7,82.8,11.7
33.95001,151.17001,2019,2,8,08-02-2019,12.2,17.7,11.3,8.4,13.9,14.5,81.2,11.2
33.95001,151.17001,2019,2,9,09-02-2019,9.2,15.2,10.4,6.3,13.8,12.8,83.7,10
33.95001,151.17001,2019,2,10,10-02-2019,11.4,18,11.2,9.4,16.1,14.6,82.5,12.8
33.95001,151.17001,2019,2,11,11-02-2019,5.8,12.2,10.7,2.6,9.7,11.4,69.9,6.1
33.95001,151.17001,2019,2,12,12-02-2019,10.7,17.1,11.2,6.4,18.2,14.2,76.6,12.3
33.95001,151.17001,2019,2,13,13-02-2019,6.4,13,9.8,1.8,16.7,11.4,74.7,9.2
33.95001,151.17001,2019,2,14,14-02-2019,8.2,13.9,10.2,9.2,13.6,12.1,82.5,11.4
33.95001,151.17001,2019,2,15,15-02-2019,5.9,11,9.9,2.8,11.9,10.5,73.1,7.3
33.95001,151.17001,2019,2,16,16-02-2019,11.8,16.9,10.8,3.5,17.9,13.8,81.6,10.7
33.95001,151.17001,2019,2,17,17-02-2019,9.4,17.1,11.9,6.3,17.1,14.5,77.9,11.7
33.95001,151.17001,2019,2,18,18-02-2019,6.9,13.2,12,8.1,10.4,12.6,68.5,9.2
33.95001,151.17001,2019,2,19,19-02-2019,6.6,13.5,12,0.4,9.3,12.8,64.9,4.8
33.95001,151.17001,2019,2,20,20-02-2019,13.6,17.5,13.8,7.8,16.6,15.6,84.8,12.2
33.95001,151.17001,2019,2,21,21-02-2019,12.6,17.1,13.3,1.2,12,15.2,85.5,6.6
33.95001,151.17001,2019,2,22,22-02-2019,6.8,13.4,11.4,0.8,9.5,12.4,67,5.2
33.95001,151.17001,2019,2,23,23-02-2019,10.6,18.7,11.7,2.4,22.9,15.2,80.1,12.6
33.95001,151.17001,2019,2,24,24-02-2019,5.8,13.3,9.6,1.2,18.5,11.4,71.2,9.9
33.95001,151.17001,2019,2,25,25-02-2019,7.5,15.7,9.5,0.9,12.2,12.6,70.1,6.5
33.95001,151.17001,2019,2,26,26-02-2019,13.2,16.8,13.1,8,16.3,14.9,87.7,12.1
33.95001,151.17001,2019,2,27,27-02-2019,7.3,13.8,11.8,3.8,12.2,12.8,70,8
33.95001,151.17001,2019,2,28,28-02-2019,7.5,15.7,11.5,1.2,9.2,13.6,67.8,5.2
33.95001,151.17001,2019,3,1,01-03-2019,14.3,17,14.2,9.6,14.3,15.6,89.8,11.9
33.95001,151.17001,2019,3,2,02-03-2019,8,14,12.3,8,10.2,13.1,72.2,9.1
33.95001,151.17001,2019,3,3,03-03-2019,5.8,12.5,11.2,2.4,9.3,11.9,66.9,5.9
33.95001,151.17001,2019,3,4,04-03-2019,13.3,17.7,12.7,6.7,20.1,15.2,88,13.4
33.95001,151.17001,2019,3,5,05-03-2019,11.2,17.6,12.3,10.2,19.8,15,80,15
33.95001,151.17001,2019,3,6,06-03-2019,6,13.2,10.7,0.7,10.1,12,67.3,5.4
33.95001,151.17001,2019,3,7,07-03-2019,14,18.7,13.6,8.3,23,16.2,84.6,15.7
33.95001,151.17001,2019,3,8,08-03-2019,10.7,17.5,11.4,12.3,18.1,14.5,78.4,15.2
33.95001,151.17001,2019,3,9,09-03-2019,5.8,12,11.1,1,12.7,11.5,67.3,6.8
33.95001,151.17001,2019,3,10,10-03-2019,7.2,16.2,11.1,1.2,8,13.6,64.2,4.6
33.95001,151.17001,2019,3,11,11-03-2019,14.9,18.7,15.5,7.5,18.9,17.1,85.9,13.2
33.95001,151.17001,2019,3,12,12-03-2019,13.8,17.9,16.2,10.9,17,17,82.6,13.9
33.95001,151.17001,2019,3,13,13-03-2019,12.9,16.8,16.2,7.8,12.9,16.5,79.6,10.3
33.95001,151.17001,2019,3,14,14-03-2019,9.9,17,14.2,10.7,18.2,15.6,69.4,14.4
33.95001,151.17001,2019,3,15,15-03-2019,7.2,14,12.4,0.7,10.4,13.2,67.8,5.6
33.95001,151.17001,2019,3,16,16-03-2019,12.7,16.3,13,5,16.7,14.7,84.2,10.9
33.95001,151.17001,2019,3,17,17-03-2019,8.4,15.4,12.5,3.1,16.8,14,70.9,9.9
33.95001,151.17001,2019,3,18,18-03-2019,8.5,15.7,11.3,5.6,17.5,13.5,74.5,11.6
33.95001,151.17001,2019,3,19,19-03-2019,5.6,13.8,11.6,2.4,7.2,12.7,63.6,4.8
33.95001,151.17001,2019,3,20,20-03-2019,10.8,15.4,13.8,4,7.7,14.6,77.5,5.8
33.95001,151.17001,2019,3,21,21-03-2019,12.6,16.8,15.1,3.1,8.2,15.9,79.4,5.7
33.95001,151.17001,2019,3,22,22-03-2019,14.6,17.2,16.5,8.7,17.3,16.8,87.2,13
33.95001,151.17001,2019,3,23,23-03-2019,10.7,16.9,12.6,3.9,14.4,14.7,80.1,9.2
33.95001,151.17001,2019,3,24,24-03-2019,8.8,16.4,11,6.7,18.2,13.7,77.1,12.4
33.95001,151.17001,2019,3,25,25-03-2019,7.6,13.5,12.3,1.5,10.8,12.9,69.2,6.2
33.95001,151.17001,2019,3,26,26-03-2019,11.4,15.8,13.1,6.1,16.6,14.4,79.7,11.4
33.95001,151.17001,2019,3,27,27-03-2019,9.5,17.9,12.3,8.3,27.2,15.1,74.3,17.8
33.95001,151.17001,2019,3,28,28-03-2019,10.5,16.3,12.5,6.9,19,14.4,75,13
33.95001,151.17001,2019,3,29,29-03-2019,7.4,12.2,10.6,8.5,11.1,11.4,76.6,9.8
33.95001,151.17001,2019,3,30,30-03-2019,6.9,12,11.2,3.6,8.7,11.6,71.9,6.1
33.95001,151.17001,2019,3,31,31-03-2019,13.1,16.4,11,8.8,16.3,13.7,91.6,12.6
33.95001,151.17001,2019,4,1,01-04-2019,9.4,16.4,12.2,3.1,17.6,14.3,72.2,10.4
33.95001,151.17001,2019,4,2,02-04-2019,8.8,15,10.9,0.4,17,12.9,77.1,8.7
33.95001,151.17001,2019,4,3,03-04-2019,6.6,12.3,10.5,8.7,11.2,11.4,72.4,9.9
33.95001,151.17001,2019,4,4,04-04-2019,6.3,14,10.9,9.7,14.3,12.4,68.1,12
33.95001,151.17001,2019,4,5,05-04-2019,10.5,16,14.1,10,16.1,15,73.2,13.1
33.95001,151.17001,2019,4,6,06-04-2019,12.7,16.1,14.5,6.1,16.1,15.3,83.6,11.1
33.95001,151.17001,2019,4,7,07-04-2019,10,15.9,14.1,1.7,11,15,73.6,6.4
33.95001,151.17001,2019,4,8,08-04-2019,12.7,16,12.5,2.8,11.7,14.2,86.4,7.3
33.95001,151.17001,2019,4,9,09-04-2019,7.9,12.2,10.8,6.7,15.6,11.5,78.5,11.2
33.95001,151.17001,2019,4,10,10-04-2019,5.9,12,11.5,3.2,15.1,11.7,67,9.1
33.95001,151.17001,2019,4,11,11-04-2019,11.4,16.8,11.9,3.7,21.2,14.4,81.3,12.4
33.95001,151.17001,2019,4,12,12-04-2019,8.2,13.6,11.2,3.9,17.8,12.4,76.6,10.8
33.95001,151.17001,2019,4,13,13-04-2019,7.8,12.8,11.2,4,12.3,12,77,8.1
33.95001,151.17001,2019,4,14,14-04-2019,6.9,13,12.6,5.1,11.3,12.8,67.5,8.2
33.95001,151.17001,2019,4,15,15-04-2019,10.9,16.1,13.1,7.4,13.6,14.6,79.8,10.5
33.95001,151.17001,2019,4,16,16-04-2019,12.4,16.4,14,9,13.6,15.2,82,11.3
33.95001,151.17001,2019,4,17,17-04-2019,8.3,15.9,14,4,8.7,15,62.7,6.3
33.95001,151.17001,2019,4,18,18-04-2019,12.5,16.3,13.1,7.3,16.2,14.7,87.2,11.8
33.95001,151.17001,2019,4,19,19-04-2019,10.8,15.5,14.6,3.8,16.2,15,75.4,10
33.95001,151.17001,2019,4,20,20-04-2019,11,16.7,14.4,1.3,12,15.6,73.7,6.6
33.95001,151.17001,2019,4,21,21-04-2019,7.1,14.5,13.4,1.3,9.6,14,63,5.5
33.95001,151.17001,2019,4,22,22-04-2019,11.6,16.4,14.5,2.6,4.8,15.5,77.4,3.7
33.95001,151.17001,2019,4,23,23-04-2019,13.3,17.1,15.5,3.4,8,16.3,81.2,5.7
33.95001,151.17001,2019,4,24,24-04-2019,11.7,16.1,14.8,4.9,9.5,15.4,78.1,7.2
33.95001,151.17001,2019,4,25,25-04-2019,15.2,17.7,16,8.8,15.3,16.8,89.5,12
33.95001,151.17001,2019,4,26,26-04-2019,17.5,18.1,17.6,11.1,14.3,17.9,97.6,12.7
33.95001,151.17001,2019,4,27,27-04-2019,17.4,18.2,17.6,10.3,15.5,17.9,97.4,12.9
33.95001,151.17001,2019,4,28,28-04-2019,11.3,17.8,13.7,7.5,16.7,15.8,77.4,12.1
33.95001,151.17001,2019,4,29,29-04-2019,8.5,14.2,13.4,2.9,7.2,13.8,70.5,5
33.95001,151.17001,2019,4,30,30-04-2019,8.5,15.1,13.5,2.2,7.7,14.3,67.9,5
33.95001,151.17001,2019,5,1,01-05-2019,13.8,17.7,15.1,8.6,16.8,16.4,84.6,12.7
33.95001,151.17001,2019,5,2,02-05-2019,17.9,18.8,17.8,11.6,16.4,18.3,95.9,14
33.95001,151.17001,2019,5,3,03-05-2019,14.6,18.1,16.8,1.3,10,17.4,85.2,5.7
33.95001,151.17001,2019,5,4,04-05-2019,12.8,17.2,14.5,1.2,13.1,15.8,86.3,7.2
33.95001,151.17001,2019,5,5,05-05-2019,11.7,16.8,15,4.5,11,15.9,74.7,7.8
33.95001,151.17001,2019,5,6,06-05-2019,13,17.1,15.2,6.4,17.3,16.2,79.9,11.9
33.95001,151.17001,2019,5,7,07-05-2019,17.4,18.7,16.4,8.4,15.4,17.6,95.9,11.9
33.95001,151.17001,2019,5,8,08-05-2019,12.2,17.8,15.5,1.3,9.5,16.7,74.7,5.4
33.95001,151.17001,2019,5,9,09-05-2019,10.1,16.9,15.5,0.7,7.8,16.2,67.1,4.3
33.95001,151.17001,2019,5,10,10-05-2019,15.3,18.2,16.7,0.3,6.8,17.4,85.2,3.6
33.95001,151.17001,2019,5,11,11-05-2019,15.1,18.4,17.9,0.4,4.7,18.2,82.3,2.5
33.95001,151.17001,2019,5,12,12-05-2019,15,18.5,17.1,2.9,7.4,17.8,81.1,5.1
33.95001,151.17001,2019,5,13,13-05-2019,11.6,16.8,16.1,6.1,9.1,16.5,72.5,7.6
33.95001,151.17001,2019,5,14,14-05-2019,10,17,16.6,2.8,7.8,16.8,63.8,5.3
33.95001,151.17001,2019,5,15,15-05-2019,10.3,16.9,15.9,2,7.5,16.4,66.5,4.8
33.95001,151.17001,2019,5,16,16-05-2019,13.2,17.6,16.2,6.3,11.2,16.9,77.9,8.8
33.95001,151.17001,2019,5,17,17-05-2019,12.8,17.6,16.3,8.6,11.4,16.9,76.7,10
33.95001,151.17001,2019,5,18,18-05-2019,12.6,16.4,16.1,7.8,9.4,16.2,79,8.6
33.95001,151.17001,2019,5,19,19-05-2019,12.6,17.1,16.3,8.1,11.2,16.7,76.5,9.6
33.95001,151.17001,2019,5,20,20-05-2019,13,18.2,16.6,10,12.8,17.4,74.4,11.4
33.95001,151.17001,2019,5,21,21-05-2019,14.8,18.7,18.2,12.1,14.3,18.4,79.5,13.2
33.95001,151.17001,2019,5,22,22-05-2019,16.7,18.9,18.7,12.6,13.6,18.8,87.5,13.1
33.95001,151.17001,2019,5,23,23-05-2019,18,19.4,18.8,13,15.8,19.1,93.4,14.4
33.95001,151.17001,2019,5,24,24-05-2019,18.9,19.5,18.9,4.5,13.7,19.2,97.8,9.1
33.95001,151.17001,2019,5,25,25-05-2019,16.2,19.2,18.8,6.4,9.3,19,83.5,7.8
33.95001,151.17001,2019,5,26,26-05-2019,14.4,19.5,18.4,6.8,12.4,19,74.2,9.6
33.95001,151.17001,2019,5,27,27-05-2019,17.2,19.2,18,10.4,12.9,18.6,91.1,11.7
33.95001,151.17001,2019,5,28,28-05-2019,16.6,19.1,17.9,7.3,12,18.5,88.2,9.7
33.95001,151.17001,2019,5,29,29-05-2019,18.1,19.2,18.8,5,7.5,19,94.1,6.2
33.95001,151.17001,2019,5,30,30-05-2019,18.1,19.4,19.1,5.4,9.6,19.2,93.4,7.5
33.95001,151.17001,2019,5,31,31-05-2019,15.5,19.4,19.1,3.9,5.7,19.2,78.6,4.8
33.95001,151.17001,2019,6,1,01-06-2019,18.8,20.5,19.2,3.1,14.8,19.8,93.1,9
33.95001,151.17001,2019,6,2,02-06-2019,17.8,20.1,19.4,3.7,10.5,19.7,88.8,7.1
33.95001,151.17001,2019,6,3,03-06-2019,16.2,19.5,17.4,4.2,12.7,18.4,87.3,8.4
33.95001,151.17001,2019,6,4,04-06-2019,15.8,19,18.1,10.5,11.8,18.5,82.6,11.1
33.95001,151.17001,2019,6,5,05-06-2019,15.4,19.3,18.8,5.7,9.9,19.1,78.6,7.8
33.95001,151.17001,2019,6,6,06-06-2019,16.2,19.5,18.5,1.5,5.4,19,83.7,3.5
33.95001,151.17001,2019,6,7,07-06-2019,16.6,19.9,19.4,0.6,5.1,19.6,82.6,2.8
33.95001,151.17001,2019,6,8,08-06-2019,18.3,21,19.4,4.7,14.8,20.2,89.3,9.7
33.95001,151.17001,2019,6,9,09-06-2019,19.1,21.2,19.1,2.5,16.2,20.2,92.2,9.4
33.95001,151.17001,2019,6,10,10-06-2019,18.6,20.7,18.6,1.6,15.6,19.7,93.2,8.6
33.95001,151.17001,2019,6,11,11-06-2019,19.9,21,20.2,10.4,14.6,20.6,96.2,12.5
33.95001,151.17001,2019,6,12,12-06-2019,19.6,21.3,19.3,5.7,17.4,20.3,94.9,11.5
33.95001,151.17001,2019,6,13,13-06-2019,16.4,19.9,19.1,7.3,9.6,19.5,81.6,8.5
33.95001,151.17001,2019,6,14,14-06-2019,15.3,19.2,18.1,3.4,7.5,18.6,81.4,5.4
33.95001,151.17001,2019,6,15,15-06-2019,17.5,21.4,19.2,6,12.1,20.3,84,9.1
33.95001,151.17001,2019,6,16,16-06-2019,21.4,22.5,21.5,6.2,14.7,22,96.7,10.5
33.95001,151.17001,2019,6,17,17-06-2019,20.7,22.3,21.3,6.7,14,21.8,94.1,10.4
33.95001,151.17001,2019,6,18,18-06-2019,19.6,21.5,20.9,1.3,6.4,21.2,90.9,3.9
33.95001,151.17001,2019,6,19,19-06-2019,19.2,21.2,19.9,1.9,8.7,20.5,92.8,5.3
33.95001,151.17001,2019,6,20,20-06-2019,21.6,22.5,21.3,3.1,14.7,21.9,96.9,8.9
33.95001,151.17001,2019,6,21,21-06-2019,21.5,22.4,21.6,2.5,14.2,22,96.7,8.3
33.95001,151.17001,2019,6,22,22-06-2019,21.4,22.4,21.7,4,12.7,22.1,96.2,8.3
33.95001,151.17001,2019,6,23,23-06-2019,22.1,22.9,21.9,7.1,11.6,22.4,96.9,9.3
33.95001,151.17001,2019,6,24,24-06-2019,22.6,23.1,22.8,8.9,11.1,22.9,98,10
33.95001,151.17001,2019,6,25,25-06-2019,21.7,22.8,21.2,6.7,10.9,22,96.3,8.8
33.95001,151.17001,2019,6,26,26-06-2019,17.4,21.1,19.8,3.3,7.7,20.4,82.9,5.5
33.95001,151.17001,2019,6,27,27-06-2019,15.9,20.6,19.8,0.5,4.4,20.2,76.4,2.4
33.95001,151.17001,2019,6,28,28-06-2019,19.9,22.9,20.7,5,14.1,21.8,87.7,9.6
